date_collected,product_itemid,shopid,product_name,product_price,product_price_min,product_price_max,product_discount,product_brand,product_like_count,product_comment_count,product_views,product_total_rating,stock,units_sold,shop_location
6/21/2021,1005173044,35369989,ICM #T078 Men's T- shirt tops/bestseller Dark In The Glow Korean Fashion cotton,144,62,62,57,No Brand,2142,2852,10407,4.5,18678,13687,"Navotas City, Metro Manila"
6/21/2021,3216471368,62404318,LUCKY #T078 Men's tops Bestseller t-shirt For men Unisex Glow In the Dark Korean Fashion,144,59,65,59,No Brand,20732,9034,22165,4.54,12814,49210,"Navotas City, Metro Manila"
6/21/2021,3162131349,302250255,【3 Colors 】M-2XL Plain Short-Sleeved Shirt Five-point Sleeve Tops Korean Men's Hooded Drop Shoulder Clothing Black Casual Simple Thin Bts Shirt Couple shirt unisex,498,347,357,30,No Brand,1871,332,4159,4.71,23854,764,Mainland China
6/21/2021,6436812935,35369989,ICM #T233 Fashionable Quality Cotton Stretchable Top for Men T-shirt For Men(Korean Size),126,62,62,51,No Brand,37,97,517,4.67,1417,290,"Navotas City, Metro Manila"
6/21/2021,5257682650,47114599,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199,74,74,63,No Brand,20,191,208,4.9,106,430,"Valenzuela City, Metro Manila"
6/21/2021,9122398206,398300573,ATS #1612 NEW KOREAN UNISEX FASHION TOP TEES [ T-SHIRTS ] ROUNDNECK 100% GOOD QUALITY COTTON,350,109,109,69,No Brand,4,10,1796,4.6,19939,42,"Binondo, Metro Manila"
6/21/2021,8663995844,449754824,【BTG】New Strapless Wooden Ear T-shirt Slim Short One-shoulder Pleated Long Sleeve Top Women,590,295,295,50,No Brand,1,0,9,0,3200,0,Mainland China
6/21/2021,4018421216,139558229,Men's Plain Tops Korean Fashion Long Sleeve T-shirt For Men Top Sale Unisex,99,97,97,2,No Brand,1654,2911,4743,4.44,11987,13808,"Tondo I / Ii, Metro Manila"
6/21/2021,3264591330,50114777,Bcua Tie Dye Tops Casual Crop Top Round Neck Shirt Korean Tops TieDye Cotton Tees M1221,150,55,55,63,No Brand,160,209,1119,4.63,1068,898,"Pasay City, Metro Manila"
6/21/2021,7157680574,47114599,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199,74,74,63,No Brand,12,83,94,4.92,1304,236,"Valenzuela City, Metro Manila"
6/21/2021,9364254957,449754824,【BTG】Korean Style Reflective Butterfly Short-sleeved T-shirt Women Ins Loose Design Drawstring Cropped High-waisted Top,566,283,283,50,No Brand,0,0,52,0,10000,0,Mainland China
6/21/2021,9516909039,114762325,Plus Size Oversized Korean Style Stripes and Plain T-shirt Tops Cotton Spandex/Knitted Up to 3XL,160,79,79,51,No Brand,59,77,1573,4.96,155,218,"Taytay, Rizal"
6/21/2021,9209818691,51801232,SIMPLE Korean CMC Trendy Breathable 7 Color Sports Top Crew Neck T-shirt,399,72,72,82,No Brand,107,99,8989,4.63,1187,456,"Valenzuela City, Metro Manila"
6/21/2021,4062105271,277380946,Couple Loose White Polo Shirt Fashion Drawstring Strap Design Male Korean Blouse Tops Casual Long Sleeve For Men Shirts V-neck Mens Apparel,555,389,389,30,No Brand,729,81,5494,4.51,7812,154,Mainland China
6/21/2021,10809823658,449754824,【BTG】Korean Version of Slim Slim Design Niche Bowknot Short Long-sleeved T-shirt Top Women's Clothing,532,266,266,50,No Brand,3,0,38,0,10000,0,Mainland China
6/21/2021,4204355747,39587061,korean top sale sleeveless shirts for men/ casual sando for men,99,65,65,34,No Brand,72,174,558,4.71,6628,1077,"Bacoor, Cavite"
6/21/2021,5448568187,35371686,korean formal unisex drifit sports men tops t-shirt for mens women,180,69,69,62,No Brand,39,117,130,4.61,462,752,"Binondo, Metro Manila"
6/21/2021,4234002598,237008067,【4 Color】M-2XL Weather Graphic printed fashion trend casual sweat tank top for men Korean loose sports sleeveless muscle tee mens Hong Kong chic personalized running top,299,209,209,30,No Brand,1532,272,2044,4.65,15244,847,Mainland China
6/21/2021,8012653857,364496206,【M-5XL】2021 Summer new men's short sleeve korean top ins oversized men's printed Hip-hop Trendy T-shirt loose trend large half sleeve couple shirt,300,279,279,7,No Brand,4,0,102,0,13977,8,Mainland China
6/21/2021,7478061986,315439847,COD 2021 New Printed T Shirt Men Short Sleeve Fashion Brand Loose Summer Korean Top Tshirt,516,258,258,50,No Brand,84,40,1611,4.51,9862,112,Mainland China
6/21/2021,5054127419,263745732,Korean Style Oversized Shirt Couple Smiley Short Sleeve Top Causal Loose Shirt for Men Harajuku Style Mens Tshirt Round Neck Half Sleeve Shirts Plus Size Clothing,328,219,219,33,No Brand,436,230,1304,4.52,15363,590,Mainland China
6/21/2021,7448072094,280871312,【Plus Size]M-2XL Ripped short-sleeved t-shirt men's summer trend Korean version of Loose Tshirt mens Simple wild five-point sleeve Top Tee Fer Men Soft Comfortable Couple tshirt,470,309,309,34,No Brand,35,5,732,5,7967,16,Mainland China
6/21/2021,8064428312,449754824,【BTG】Short-sleeved Sweater Women's Self-cultivation Temperament Was Thin All-match T-shirt Cropped Top,556,278,278,50,No Brand,1,0,45,0,2500,0,Mainland China
6/21/2021,7274307683,315439847,Korean Lovers' Short Sleeve Men's T-shirt Men's T-shirt Summer Top,516,258,258,50,No Brand,22,7,143,4.71,13983,15,Mainland China
6/21/2021,1995966363,35902344,HUILISHI Top Quality Hawaiian Floral Polo for Men 12 Designs Korean Fashion Cotton Fits Plus SIze,280,185,199,47,No Brand,2986,4860,6423,4.81,423,14041,"Pasay City, Metro Manila"
6/21/2021,5343975271,138783697,Pink Laine Boutique Blouse / Off Shouler Semi Crop Top for Women's #642,299,199,199,33,No Brand,404,37,164,4.73,146,72,"Paranaque City, Metro Manila"
6/21/2021,5933211240,237008067,【Ready stock】Striping Korean men's loose Japanese ins student British style small fresh youth leisure Long Sleeve Shirt mens top,499,398,398,20,No Brand,234,21,226,4.71,11958,40,Mainland China
6/21/2021,2008402459,35902344,[8 Colors] Top Quality Korean Style Stripe Polo for Men Premium Cotton Fits Plus Size,350,159,199,55,No Brand,1624,2268,2070,4.84,629,5553,"Pasay City, Metro Manila"
6/21/2021,2814392725,39587061,2020 unisex fashion Korean style t shirt / top sale tees,99,65,65,34,No Brand,119,268,116,4.37,19902,1116,"Bacoor, Cavite"
6/21/2021,5764397598,6928162,HOT ITEM || SIDE GARTER CROP TOP (WHOLESALE AVAILABLE),149,54,54,64,No Brand,71,79,1228,4.89,178,438,"Taytay, Rizal"
6/21/2021,7832430670,237008067,【S-4XL】Ready stock multi color optional shirt men's long sleeve shirt slim Korean Trend youth students pure cotton thin shirt business casual suit bottomed white shirt Korean Trend slim man tops,359,259,259,28,No Brand,657,345,4180,4.66,30185,940,Mainland China
6/21/2021,5137118707,254758936,trendy men's casual tshirt streamer fake two pieces oversize loose drop shoulder couple tops Korean t shirt for men,616,369,369,40,No Brand,82,19,970,4.95,1548,39,Mainland China
6/21/2021,4036052741,266644184,【COD】Latest Summer T-shirt High-quality Korean Fashion Short-sleeved Top Couple Style Cotton Landscape Printing Round Neck Tee Men and Women 3 Colors M-2XL,285,258,258,9,No Brand,2227,1389,8755,4.76,9218,3974,Mainland China
6/21/2021,8905088609,6928162,HOT ITEM || ZIPPER CROP TOP (WHOLESALE AVAILABLE),149,54,54,64,No Brand,62,94,1369,4.78,15,391,"Taytay, Rizal"
6/21/2021,4532716694,237008067,Tank Ins Simple Tank Top Fashion Trend Tank Top Shoulder Sweat Tank Top Men's Korean loose tank top sports sleeveless T-shirt men's Hong Kong chic personality top running t,299,209,209,30,No Brand,472,128,954,4.78,31593,464,Mainland China
6/21/2021,3688342592,315439847,COD Overruns Statement Oversize Short Sleeve T-shirt Men Vintage Oversized Korean Tops Tshirt For Men Clothing,514,257,257,50,No Brand,3,0,196,0,14996,2,Mainland China
6/21/2021,5552408470,194667188,Men’s V Neck Bestseller Tops T-shirt Men’s printed graphic tee Mens t shirt Korean Wave sale,,101,101,0,No Brand,0,2,41,5,199970,8,"Tondo I / Ii, Metro Manila"
6/21/2021,5531856770,20816099,MONKEY KING ACM560-W COD unisex t shirt for women korean fashion oversized  top on sale plus size,120,78,78,35,No Brand,344,588,1761,4.45,29770,1804,"Valenzuela City, Metro Manila"
6/21/2021,7877521730,371422543,MOLLGE Statement Pikachu Summer Short Sleeve T-shirt Men's Korean Fashion Top Tshirt For Men,496,248,248,50,No Brand,12,10,384,4.3,7971,26,Mainland China
6/21/2021,4553932766,296733620,Korean summer S-5XL fashion men's Naruto Pikachu print short-sleeved T-shirt top casual loose couple T-shirt,391,234,234,40,No Brand,72,40,354,4.67,7924,73,Mainland China
6/21/2021,4633665339,237008067,Men's Hong Kong Style printed casual Lapel  floral shirt loose Korean Trend personalized all-matching youth top for men,598,498,498,17,No Brand,184,18,152,4.72,5000,40,Mainland China
6/21/2021,4781996558,403612075,Short-sleeved T-shirt men's summer printing loose oversize tie-dye T-shirt Korean dye men and women tops,587,269,293,54,No Brand,199,41,4570,4.76,20830,127,Mainland China
6/21/2021,6285046010,202193803,2021 new shirt men's short-sleeved loose Korean shirt trend summer drop shoulder solid color shirt top,700,359,359,49,No Brand,109,9,4021,4.67,11959,25,Mainland China
6/21/2021,2300304599,62404318,Lucky #T182 JUST DO IT Tshirt Unisex TOPS COUPLE TEES Korean Fashion,126,62,62,51,No Brand,242,1719,3769,4.87,1302,5009,"Navotas City, Metro Manila"
6/21/2021,3259550160,314266101,Korean Style Short sleeved Tshirt Printed T-shirt Trend Half-sleeved Tshirt Chic Summer Round Neck Top mens Clothes  Streetwear male Cool Black Loose Summer Sleeve Tops Tees for men,270,209,219,23,No Brand,2169,189,3692,4.54,19504,454,Mainland China
6/21/2021,9440351274,371422543,MOLLGE Summer Thin High-grade Ice Silk Shirt Men Short Sleeve Shirt Wrinkle Free Hot Brand Loose Korean Shirt Casual Top,656,328,328,50,No Brand,16,1,404,5,11996,2,Mainland China
6/21/2021,3233985590,237008067,【M-2XL】Unsex top Black Star Graphic Printed Elbow length raglan sleeve T-shirt contrast color Korean student Fashion trend Tee for youth or students round neck t shirt for men,299,249,249,17,No Brand,135,96,354,4.69,17761,238,Mainland China
6/21/2021,5265058688,343498159,Korean Summer Stripe Tshirt Short Sleeve OverSize Loose Casual Tops Cotton Trendy Harajuku Unisex Fashion Tees,563,254,254,55,No Brand,185,40,377,4.35,10839,181,Mainland China
6/21/2021,4364900999,315439847,COD M-5XL Korean Statement Men Tshirts Clothing Short Sleeve Loose Couple T Shirt Men Fashion Top Oversized Tshirt For Men Tops Tees Mens,556,248,248,55,No Brand,2022,830,33734,4.62,11111,2825,Mainland China
6/21/2021,3976043183,47114599,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,399,72,72,82,No Brand,13,92,307,4.84,1716,231,"Valenzuela City, Metro Manila"
6/21/2021,9627903603,202193803,Long-sleeved shirt men's loose shoulder ice silk casual shirt clothes Korean style top,700,359,359,49,No Brand,423,49,8518,4.45,19868,110,Mainland China
6/21/2021,9144800672,323527762,【Ready Stock】COD/Men's Summer Long Leaf Graphic Print Beach Holiday Hawaiian Shirt V-neck Korean Trend Oversized Plus Size Men's and Women's Same Couple Shirt Top,399,280,280,30,No Brand,3,1,87,5,6997,1,Mainland China
6/21/2021,4552946319,156756973,【5 Color】Korean Fashion Weather Pattern Printed Short-sleeved T-shirt Unisex Simple and Versatile Loose Casual Tee Tops for Men Summer Trend Couple Round Neck Tshirts,284,199,199,30,No Brand,137,17,1168,5,24923,59,Mainland China
6/21/2021,7770039760,349628990,Men's Plain Tops Korean Fashion Long Sleeve T-shirt,399,72,72,82,No Brand,78,36,5249,4.78,27366,206,"Pasay City, Metro Manila"
6/21/2021,3933196709,237008067,【M-2XL】Stand up collar shirt 3 colors Harajuku style cotton and hemp shirt Japanese casual shirt INS Korean round collar shirt Preppy style easy match shirt super-high quality value shirt  fashion tops for men,489,438,438,10,No Brand,724,182,942,4.67,5612,414,Mainland China
6/21/2021,7454837810,315439847,COD M-5XL Japanese Vintage Graphic Short-sleeved Men T-shirt Loose Trend Hip-hop Round Neck T-shirt Men Clothes Korean Tops Tshirts For Men Oversized Tshirt,558,248,248,56,No Brand,5850,1449,46233,4.42,6876,4590,Mainland China
6/21/2021,4442954475,52451046,Korean version of the new men's two-sided moon print reflective short-sleeved T-shirt couple top,400,270,270,33,No Brand,25,8,31,4.75,7483,15,Mainland China
6/21/2021,4958355622,44365222,MR Men's Fashion V Neck Solid Color Long Sleeve Korean Style Top,1223,450,450,63,No Brand,2315,222,10163,4.74,1587,553,Mainland China
6/21/2021,7485764106,414866159,Men's long sleeve shirt loose Chinese Linen Shirt three quarters sleeve white shirt men's fashion brand large short sleeve shirt thin casual beach white top Korean shirt m-5xl,582,350,350,40,No Brand,37,6,1294,4.33,10468,24,Mainland China
6/21/2021,9350245973,372895129,Thin men's Short Sleeve Shirt Men's loose style Hong Kong Fashion Korean fashion trend 5 sleeve shirt Polo Top Crop Top,599,300,300,50,No Brand,8,3,144,5,7984,5,Mainland China
6/21/2021,7733367374,237008067,Men's Plain ins short sleeve T-shirt casual style solid color short tee Preppy style Fall shoulder short T shirt Hong Kong Style versatile 5-point sleeve clothes Korean half sleeve top for men,379,279,279,26,No Brand,44,9,55,4.67,7982,18,Mainland China
6/21/2021,5052918581,263745732,Men Solid casual Shirts Long-sleeve Single-breasted Tops Unisex Korean Style Shirt for Men Leisure Oversize Shirt Male Breathable Thin Light Blouse Mens Clothing,614,369,369,40,No Brand,417,39,1304,4.9,3904,86,Mainland China
6/21/2021,5356526421,314266101,2020 New Summer Casual Fashion Tshirt Mens Short Sleeves Solid Colors Male Loose Round Neck Korean Style Tops Tee Tshirt for Men,306,215,215,30,No Brand,64,25,455,4.52,23902,68,Mainland China
6/21/2021,9221125178,322419439,Korean Tops (for checkout only),,13,13,0,No Brand,0,60,123,5,6,150,"Antipolo City, Rizal"
6/21/2021,5342958629,283754579,Summer Korean Tshirt Men Fashion T Shirts Top for Men Loose Tshirt Mens Five Sleeve Top O-Neck Tshirt Weather Pattern Tshirt,332,209,209,37,No Brand,8212,1897,4972,4.39,23968,6016,Mainland China
6/21/2021,4065474863,35902344,Top Quality Printed Polo for Men Hawaiian Print Cotton Fits Plus Size Korean Fashion,500,199,199,60,No Brand,25,36,236,4.78,297,74,"Pasay City, Metro Manila"
6/21/2021,5547205624,283754579,6Colors 2020 Summer Korean Tshirt casual short-sleeved Men Oversized t Shirts Fashion Top for Men Loose five-point sleeve Tshirt Mens plain simple Top Round Neck letter Pattern Tshirt,332,239,239,28,No Brand,265,97,382,4.51,29952,270,Mainland China
6/21/2021,6534729406,262503614,Korean Harajuku Oversize Tee t-shirts letter printed Casual Tops  Smiley Couple Tee,380,239,239,37,No Brand,17,2,6,5,8984,5,Mainland China
6/21/2021,9861606973,314266101,【Plus Size】M-8XL Bear Printing Short-sleeved Men's Summer New Personality Hip-hop T-shirt Loose Casual O Neck Couple Tops Korean Style All-match Tee for Men,438,219,259,50,No Brand,1,1,55,5,39956,2,Mainland China
6/21/2021,3358926895,161746899,【One Piece】Oversized One Piece Luffy Anime Basic Print T Shirt Short Sleeve Mens 2020 Funny Fashion Korean Plus Size Clothes Summer Anime One Piece Luffy T Shirt Cotton High Quality Male T-shirt Casual Loose Fit Top Tees for Men【M-3XL】,313,220,220,30,No Brand,5,6,88,4.17,34946,16,Mainland China
6/21/2021,2889837386,64151604,Polo for Men Stripe Korean Quality C.O.D,,185,185,0,No Brand,131,186,820,4.8,120,351,"Pasay City, Metro Manila"
6/21/2021,3985462601,371422543,MOLLGE Black Shirt Men Korean Long Sleeve Shirt Trend Summer Thin Loose Solid Color Shirt Men Shirt Top,656,328,328,50,No Brand,84,2,2229,4.5,3986,10,Mainland China
6/21/2021,2439045287,35902344,POLO FOR MEN KOREAN QUALITY C.O.D,580,159,159,73,No Brand,82,172,348,4.91,126,352,"Pasay City, Metro Manila"
6/21/2021,6154009399,279546374,Short-sleeved T-shirt men’s summer new couple striped half-sleeved Korean trend loose casual all-match top,239,192,325,20,No Brand,21,3,28,5,25246,8,Mainland China
6/21/2021,4889203713,302250255,【2 Colors】S-5XL Cotton Half-sleeved Men's T-shirt Letter Graffiti Printing Korean Fashion Clothes Summer Loose Half Sleeve Lovers Oversized Top,418,239,239,43,No Brand,4,2,437,5,15974,6,Mainland China
6/21/2021,6258153566,283754579,Casual Loose T Shirt Couple Round Neck Cotton Tshirt Mens Apparel Fashion Ins Trend Tops Korean Version Stripes Short-sleeved T-shirt Five Point Wild for Men and Women,432,269,269,38,No Brand,21,3,84,5,7983,9,Mainland China
6/21/2021,4343328518,283754579,Korean Men Shirt Mens Tops Short Sleeve Shirt Casual Black Shirt Plain Shirt Five Sleeve Hooded Drop Shoulder Simple Thin Shirt,581,348,348,40,No Brand,96,16,470,4.69,5964,36,Mainland China
6/21/2021,8850252572,432495624,OUE [M-5XL] Trendy brand short-sleeved T-shirt round neck INS trend printing short-sleeved oversized Korean couple casual T-shirt drop shoulder top,782,274,274,65,No Brand,30,6,994,4.33,1368,17,Mainland China
6/21/2021,7582713454,36754442,Kathryn Korean Trend Long Sleeve Croptop 11176#,299,68,68,77,No Brand,4830,630,58209,4.83,697,1627,"Taytay, Rizal"
6/21/2021,4388177545,23250659,Floral Square Neck Chiffon Blouse Korean Top Long Sleeves Top for Women,189,169,169,11,No Brand,160,33,6038,4.97,903,59,"Valenzuela City, Metro Manila"
6/21/2021,6580193656,46399675,AUTUMN Korean Lettuce Longsleeves Top,200,65,65,68,No Brand,3005,2651,42244,4.59,1545,6688,"Pasig City, Metro Manila"
6/21/2021,6788798679,400757425,Chiffon Korean-Style off-Shoulder Long Sleeve Tops Ribbon Crop Top,599,282,282,53,No Brand,23,5,801,5,113,7,Mainland China
6/21/2021,8822659154,79439002,Sydney Korean Puff Longsleeve Top,,149,149,0,No Brand,580,60,12243,4.67,190,190,"Mandaluyong City, Metro Manila"
6/21/2021,7013837030,29392066,Korean fashion Knitted Top Blouse Button Long Sleeves,299,165,165,45,No Brand,334,60,904,5,533,145,"Binondo, Metro Manila"
6/21/2021,9215194618,368444703,New sexy Soft knitted longsleeve/ Korean fashio top/Korean style long-sleeve blouse,350,250,250,29,No Brand,1670,51,17200,4.84,136,120,"Caloocan City, Metro Manila"
6/21/2021,9414554132,270376961,LABELLE Long sleeves smocked puff sleeves Trendy Top,,98,98,0,No Brand,391,496,2871,4.89,12077,3038,"Taytay, Rizal"
6/21/2021,4047322867,288394116,Korean Oversize Plain Color Shirt Women's Casual Loose Long Sleeve Sun Proof Top,435,299,299,31,No Brand,5819,220,36076,4.79,7294,521,Mainland China
6/21/2021,11605725711,162058206,Preloved Korean & US Polo Longsleeves Blouse Crop Top Paubos Sale,,20,70,0,No Brand,19,2,1682,4.5,11,11,"Tondo I / Ii, Metro Manila"
6/21/2021,4275065454,303372405,Tops For Women Korean Mesh Long Sleeves Blouse Hollow Design Polo Collar Shirt,1035,398,398,62,No Brand,7067,152,27948,4.66,2953,397,Mainland China
6/21/2021,9634218283,46399675,SIENNA Korean Longsleeves Bow Top,300,79,79,74,No Brand,2275,2516,72058,4.84,2781,7175,"Pasig City, Metro Manila"
6/21/2021,674045966,42199012,SS  Korean Top Women Summer Transparent Mesh Blouse Shirt Tops Blusas Casual Long Sleeve Blouse,141,79,86,44,No Brand,315,37,2874,4.57,59990,112,Mainland China
